"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"54053","2","10","71","0","2015","A","",17,487,14245677,100267,3510,563,29257,"",5.76,2.65,1.75,0.37,3.47,0.66,0.66,"",1,6.2,-3,-0.6,56594,0.4,-838,-0.8,-28,-0.8,6,1.1,275,0.9
"54053","3","10","71","0","2015","A","",28,858,32783991,1710901,29931,735,38202,"",3.88,1.54,1.56,2.67,4.15,1.01,1.01,"",0,0.0,-30,-3.4,385974,1.2,-37993,-2.2,-2688,-8.2,34,4.9,1725,4.7
"54053","5","10","71","0","2015","A","",342,4171,183404498,43986830,1286937,846,43976,"",0.87,0.87,0.92,0.98,0.98,1.05,1.05,"",3,0.9,-116,-2.7,2465223,1.4,-3055282,-6.5,-152882,-10.6,34,4.2,1770,4.2
"54055","0","10","70","0","2015","A","",1410,19793,684074569,182241799,4655142,665,34561,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.1,-145,-0.7,-2505023,-0.4,1684449,0.9,-75003,-1.6,3,0.5,125,0.4
"54055","1","10","71","0","2015","A","",21,164,10507957,0,0,1230,63943,"",2.33,0.42,0.53,0.00,0.00,1.26,1.26,"",0,0.0,-12,-6.8,505188,5.1,0,0.0,0,0.0,140,12.8,7243,12.8
"54055","2","10","71","0","2015","A","",26,1282,49749091,121995,3336,746,38813,"",2.54,1.98,2.10,0.11,0.94,1.06,1.06,"",0,0.0,-44,-3.3,-964639,-1.9,-60156,-33.0,-2581,-43.6,10,1.4,560,1.5
"54055","3","10","71","0","2015","A","",58,3203,129576455,3008876,45953,778,40460,"",2.32,1.63,2.12,1.18,1.81,1.30,1.30,"",0,0.0,59,1.9,1869018,1.5,-83256,-2.7,-6247,-12.0,-3,-0.4,-154,-0.4
"54055","5","10","71","0","2015","A","",1305,15144,494241066,179110928,4605853,628,32635,"",0.96,0.90,0.85,1.00,1.00,0.95,0.95,"",-1,-0.1,-148,-1.0,-3914590,-0.8,1827861,1.0,-66175,-1.4,2,0.3,58,0.2
"54057","0","10","70","0","2015","A","",556,7727,303563921,76195665,2346349,756,39289,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-1.2,52,0.7,11940354,4.1,1891736,2.5,41218,1.8,25,3.4,1291,3.4
"54057","1","10","71","0","2015","A","",13,93,5108198,0,0,1055,54878,"",3.66,0.61,0.58,0.00,0.00,0.95,0.95,"",0,0.0,3,3.3,464676,10.0,0,0.0,0,0.0,66,6.7,3426,6.7
"54057","2","10","71","0","2015","A","",15,543,20968155,102940,2198,743,38615,"",3.72,2.15,2.00,0.23,1.22,0.93,0.93,"",0,0.0,-9,-1.6,714628,3.5,-24426,-19.2,-548,-20.0,37,5.2,1913,5.2
"54057","3","10","71","0","2015","A","",37,837,31906501,972477,25472,733,38124,"",3.76,1.09,1.18,0.91,1.99,1.08,1.08,"",0,0.0,-9,-1.1,128528,0.4,154572,18.9,8236,47.8,11,1.5,558,1.5
"54057","5","10","71","0","2015","A","",491,6254,245581067,75120248,2318679,755,39271,"",0.91,0.95,0.96,1.01,0.99,1.00,1.00,"",-6,-1.2,67,1.1,10632522,4.5,1761590,2.4,33530,1.5,25,3.4,1295,3.4
"54059","0","10","70","0","2015","A","",547,5563,244966152,58726668,2147802,847,44035,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.5,-768,-12.1,-47534930,-16.3,-12728920,-17.8,-427224,-16.6,-41,-4.6,-2166,-4.7
"54059","1","10","71","0","2015","A","",23,66,2934846,0,0,857,44580,"",6.59,0.60,0.41,0.00,0.00,0.69,0.69,"",0,0.0,-3,-4.3,214078,7.9,0,0.0,0,0.0,95,12.5,4957,12.5
"54059","2","10","71","0","2015","A","",12,199,6664975,30321,1061,646,33577,"",3.03,1.09,0.79,0.09,0.64,0.72,0.72,"",0,0.0,-12,-5.7,-688609,-9.4,-22093,-42.2,-773,-42.1,-23,-3.4,-1205,-3.5
"54059","3","10","71","0","2015","A","",39,1000,35944140,983654,18862,691,35947,"",4.03,1.81,1.64,1.20,1.61,0.91,0.91,"",0,0.0,-42,-4.0,234111,0.7,-2811,-0.3,-380,-2.0,32,4.9,1668,4.9
"54059","5","10","71","0","2015","A","",473,4299,199422191,57712693,2127879,892,46391,"",0.89,0.91,0.96,1.00,1.00,1.05,1.05,"",-4,-0.8,-710,-14.2,-47294510,-19.2,-12704016,-18.0,-426071,-16.7,-55,-5.8,-2862,-5.8
"54061","0","10","70","0","2015","A","",2623,55109,2621905354,444233803,11463499,915,47577,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",53,2.1,997,1.8,140473278,5.7,14409667,3.4,-221955,-1.9,33,3.7,1720,3.8
"54061","1","10","71","0","2015","A","",29,1186,95045386,0,0,1541,80145,"",1.73,1.09,1.25,0.00,0.00,1.14,1.14,"",0,0.0,-16,-1.3,1568852,1.7,0,0.0,0,0.0,45,3.0,2378,3.1
"54061","2","10","71","0","2015","A","N",24,0,0,0,0,0,0,"N",1.26,0,0,0,0,0,0,"N",1,4.3,0,0,0,0,0,0,0,0,0,0,0,0
"54061","3","10","71","0","2015","A","N",50,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,"N",-1,-2.0,0,0,0,0,0,0,0,0,0,0,0,0
"54061","5","10","71","0","2015","A","",2521,44220,1996553846,443121136,11437357,868,45151,"",0.99,0.95,0.90,1.02,1.00,0.95,0.95,"",54,2.2,1096,2.5,124538479,6.7,14477465,3.4,-221540,-1.9,33,4.0,1741,4.0
"54063","0","10","70","0","2015","A","",242,1924,71310686,16594198,473477,713,37070,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.7,29,1.5,1931653,2.8,141886,0.9,38073,8.7,9,1.3,465,1.3
"54063","1","10","71","0","2015","A","",14,208,12796944,0,0,1184,61573,"",9.06,5.47,6.17,0.00,0.00,1.13,1.13,"",0,0.0,-1,-0.5,106714,0.8,0,0.0,0,0.0,14,1.2,709,1.2
"54063","2","10","71","0","2015","A","",6,68,2172782,0,0,611,31758,"",3.42,1.08,0.88,0.00,0.00,0.81,0.81,"",0,0.0,3,4.6,134003,6.6,0,0.0,0,0.0,6,1.0,312,1.0
"54063","3","10","71","0","2015","A","",23,393,15521983,819868,13662,759,39454,"",5.37,2.06,2.44,3.53,5.28,1.18,1.18,"",0,0.0,-5,-1.3,386693,2.6,-63690,-7.2,-1657,-10.8,27,3.7,1378,3.6
"54063","5","10","71","0","2015","A","",199,1254,40818977,15774330,459815,626,32551,"",0.85,0.77,0.68,0.97,0.98,0.88,0.88,"",3,1.5,29,2.4,1304243,3.3,205576,1.3,39730,9.5,5,0.8,281,0.9
"54065","0","10","70","0","2015","A","",256,2693,87153549,24246491,622981,622,32360,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.4,-69,-2.5,1015093,1.2,962597,4.1,69292,12.5,22,3.7,1174,3.8
"54065","1","10","71","0","2015","A","",3,26,1236092,0,0,900,46792,"",1.84,0.49,0.49,0.00,0.00,0.98,0.98,"",0,0.0,-2,-7.1,54322,4.6,0,0.0,0,0.0,91,11.2,4711,11.2
"54065","2","10","71","0","2015","A","",8,192,4353575,0,0,437,22734,"",4.31,2.18,1.45,0.00,0.00,0.67,0.67,"",0,0.0,-10,-5.0,114128,2.7,0,0.0,0,0.0,33,8.2,1729,8.2
"54065","3","10","71","0","2015","A","",22,482,18071357,135068,3289,720,37460,"",4.85,1.80,2.32,0.40,0.97,1.29,1.29,"",0,0.0,-42,-8.0,235585,1.3,8528,6.7,-920,-21.9,65,9.9,3417,10.0
"54065","5","10","71","0","2015","A","",223,1993,63492525,24111423,619692,613,31859,"",0.90,0.87,0.86,1.01,1.00,0.99,0.99,"",1,0.5,-15,-0.7,611058,1.0,954069,4.1,70212,12.8,11,1.8,547,1.7
"54067","0","10","70","0","2015","A","",721,7785,268904975,78550474,2446819,664,34541,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-127,-1.6,-8574747,-3.1,-404797,-0.5,-63065,-2.5,-10,-1.5,-529,-1.5
"54067","1","10","71","0","2015","A","",24,87,4453030,0,0,986,51282,"",5.21,0.57,0.57,0.00,0.00,1.01,1.01,"",-1,-4.0,-9,-9.4,-26734,-0.6,0,0.0,0,0.0,92,10.3,4819,10.4
"54067","2","10","71","0","2015","A","",15,191,6981703,85318,2987,701,36474,"",2.87,0.75,0.75,0.19,1.59,1.00,1.00,"",1,7.1,-26,-12.0,-1264017,-15.3,-377648,-81.6,-13217,-81.6,-29,-4.0,-1481,-3.9
"54067","3","10","71","0","2015","A","",42,1461,56868360,1497784,26819,748,38913,"",3.29,1.89,2.37,1.36,2.00,1.25,1.25,"",1,2.4,42,3.0,-57880,-0.1,-60495,-3.9,-337,-1.2,-23,-3.0,-1204,-3.0
"54067","5","10","71","0","2015","A","",641,6045,200601882,76967372,2417013,638,33182,"",0.92,0.92,0.88,1.00,0.99,0.96,0.96,"",1,0.2,-135,-2.2,-7226116,-3.5,33346,0.0,-49511,-2.0,-9,-1.4,-449,-1.3
"54069","0","10","70","0","2015","A","",1537,29100,1162218390,255151298,6887244,768,39939,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-0.7,35,0.1,50696128,4.6,7486141,3.0,84406,1.2,33,4.5,1696,4.4
"54069","1","10","71","0","2015","A","",20,387,31408274,0,0,1560,81141,"",2.04,0.67,0.93,0.00,0.00,1.38,1.38,"",0,0.0,4,1.0,1073908,3.5,0,0.0,0,0.0,36,2.4,1905,2.4
"54069","2","10","71","0","2015","A","",26,832,33026142,112350,3717,763,39687,"",2.33,0.87,0.82,0.08,0.70,0.94,0.94,"",0,0.0,-32,-3.7,-1139773,-3.3,-37225,-24.9,-1323,-26.2,3,0.4,151,0.4
"54069","3","10","71","0","2015","A","",41,2547,80171366,2556552,39953,605,31475,"",1.51,0.88,0.77,0.72,1.06,0.88,0.88,"",0,0.0,-14,-0.5,1555739,2.0,-53528,-2.1,-2596,-6.1,15,2.5,781,2.5
"54069","5","10","71","0","2015","A","",1450,25333,1017612608,252482396,6843574,772,40169,"",0.97,1.03,1.03,1.01,1.00,1.01,1.01,"",-12,-0.8,76,0.3,49206254,5.1,7576894,3.1,88325,1.3,35,4.7,1827,4.8
"54071","0","10","70","0","2015","A","",183,1536,47610053,10718994,248075,596,30998,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,5.8,-9,-0.6,876013,1.9,775681,7.8,30859,14.2,14,2.4,753,2.5
"54071","1","10","71","0","2015","A","",13,64,3527443,0,0,1053,54760,"",11.13,2.11,2.55,0.00,0.00,1.20,1.20,"",-1,-7.1,-28,-30.4,-1531449,-30.3,0,0.0,0,0.0,-10,-0.9,-528,-1.0
"54071","2","10","71","0","2015","A","",8,63,2146215,0,0,655,34067,"",6.03,1.25,1.30,0.00,0.00,1.04,1.04,"",0,0.0,-2,-3.1,46535,2.2,0,0.0,0,0.0,34,5.5,1764,5.5
"54071","3","10","71","0","2015","A","",12,252,8390890,0,0,641,33319,"",3.70,1.65,1.97,0.00,0.00,1.20,1.20,"",0,0.0,-20,-7.4,112430,1.4,0,0.0,0,0.0,55,9.4,2827,9.3
"54071","5","10","71","0","2015","A","",149,1157,33545505,10718994,248075,558,29002,"",0.84,0.89,0.83,1.02,1.01,0.94,0.94,"",10,7.2,40,3.6,2248497,7.2,775681,7.8,30859,14.2,19,3.5,987,3.5
"54073","0","10","70","0","2015","A","",164,2911,136992972,29998455,982508,905,47055,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.6,-36,-1.2,-2463352,-1.8,-319784,-1.1,-4382,-0.4,-5,-0.5,-270,-0.6
"54073","1","10","71","0","2015","A","",2,11,507472,0,0,922,47950,"",1.91,0.19,0.13,0.00,0.00,0.69,0.69,"",0,0.0,1,10.0,121230,31.4,0,0.0,0,0.0,147,19.0,7646,19.0
"54073","2","10","71","0","2015","A","",11,267,8713351,0,0,627,32604,"",9.26,2.80,1.84,0.00,0.00,0.66,0.66,"",1,10.0,-4,-1.5,-81143,-0.9,0,0.0,0,0.0,3,0.5,152,0.5
"54073","3","10","71","0","2015","A","",16,382,12192475,97211,1909,613,31897,"",5.51,1.32,1.00,0.23,0.36,0.75,0.75,"",0,0.0,19,5.2,250197,2.1,-3148,-3.1,187,10.9,-19,-3.0,-987,-3.0
"54073","5","10","71","0","2015","A","",135,2251,115579674,29901244,980599,987,51340,"",0.85,0.91,1.00,1.02,1.00,1.09,1.09,"",0,0.0,-52,-2.3,-2753636,-2.3,-316636,-1.0,-4569,-0.5,-1,-0.1,-42,-0.1
"54075","0","10","70","0","2015","A","",259,3003,92051446,28782964,1215232,590,30658,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.1,-28,-0.9,2844463,3.2,-152869,-0.5,-12511,-1.0,24,4.2,1226,4.2
"54075","1","10","71","0","2015","A","",12,57,2702162,0,0,912,47406,"",7.26,0.96,1.01,0.00,0.00,1.05,1.05,"",1,9.1,1,1.8,29160,1.1,0,0.0,0,0.0,-5,-0.5,-255,-0.5
"54075","2","10","71","0","2015","A","",12,267,7580450,10545,369,546,28382,"",6.39,2.72,2.38,0.06,0.40,0.88,0.88,"",0,0.0,0,0.0,-12517,-0.2,10545,100.0,369,100.0,0,0.0,-21,-0.1
"54075","3","10","71","0","2015","A","",29,502,18662576,1491145,26285,715,37201,"",6.32,1.68,2.27,3.70,3.96,1.35,1.35,"",3,11.5,-2,-0.4,1115682,6.4,102093,7.3,354,1.4,45,6.7,2380,6.8
"54075","5","10","71","0","2015","A","",207,2177,63106258,27281274,1188578,558,28991,"",0.83,0.85,0.81,0.97,0.98,0.95,0.95,"",-6,-2.8,-27,-1.2,1712138,2.8,-265507,-1.0,-13234,-1.1,22,4.1,1131,4.1
"54077","0","10","70","0","2015","A","",661,7294,270197334,65251195,2008596,712,37044,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-1.0,-6,-0.1,-3258752,-1.2,-1613994,-2.4,-237476,-10.6,-8,-1.1,-416,-1.1
"54077","1","10","71","0","2015","A","",15,883,56318603,0,0,1226,63775,"",3.55,6.13,7.17,0.00,0.00,1.17,1.17,"",0,0.0,24,2.8,4005923,7.7,0,0.0,0,0.0,55,4.7,2881,4.7
"54077","2","10","71","0","2015","A","",14,396,12789563,3290516,115168,620,32263,"",2.92,1.66,1.37,8.63,74.81,0.82,0.83,"",0,0.0,-12,-2.9,231532,1.8,-405902,-11.0,-14207,-11.0,28,4.7,1496,4.9
"54077","3","10","71","0","2015","A","",39,1191,45609117,198346,3709,737,38306,"",3.33,1.64,1.89,0.22,0.34,1.15,1.15,"",0,0.0,37,3.2,3240578,7.6,-251,-0.1,-1461,-28.3,31,4.4,1586,4.3
"54077","5","10","71","0","2015","A","",593,4824,155480051,61762333,1889719,620,32232,"",0.93,0.78,0.68,0.97,0.95,0.87,0.87,"",-7,-1.2,-55,-1.1,-10736785,-6.5,-1207841,-1.9,-221808,-10.5,-35,-5.3,-1836,-5.4
"54079","0","10","70","0","2015","A","",1465,20272,943720440,240673563,8353432,895,46553,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15,1.0,425,2.1,30542310,3.3,1131577,0.5,208747,2.6,10,1.1,542,1.2
"54079","1","10","71","0","2015","A","",17,206,11697442,0,0,1093,56853,"",1.82,0.51,0.43,0.00,0.00,0.83,0.83,"",0,0.0,11,5.6,990535,9.3,0,0.0,0,0.0,36,3.4,1899,3.5
"54079","2","10","71","0","2015","A","",17,299,10532711,190706,6675,678,35246,"",1.60,0.45,0.32,0.14,1.04,0.72,0.72,"",0,0.0,12,4.2,615363,6.2,-89416,-31.9,-3129,-31.9,14,2.1,711,2.1
"54079","3","10","71","0","2015","A","",49,1770,76426891,1070739,19142,831,43189,"",1.89,0.88,0.91,0.32,0.42,1.03,1.03,"",0,0.0,-7,-0.4,375466,0.5,-25161,-2.3,-1679,-8.1,8,1.0,379,0.9
"54079","5","10","71","0","2015","A","",1382,17998,845063396,239412118,8327615,903,46953,"",0.97,1.05,1.06,1.01,1.00,1.01,1.01,"",15,1.1,409,2.3,28560946,3.5,1246154,0.5,213555,2.6,10,1.1,531,1.1
"54081","0","10","70","0","2015","A","",2244,32291,1249751007,325823844,8761256,744,38702,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,0.4,-650,-2.0,-34071002,-2.7,-9948683,-3.0,-589681,-6.3,-5,-0.7,-271,-0.7
"54081","1","10","71","0","2015","A","",59,1734,119072928,0,0,1320,68653,"",4.12,2.72,3.28,0.00,0.00,1.21,1.21,"",-1,-1.7,-38,-2.1,-866343,-0.7,0,0.0,0,0.0,18,1.4,967,1.4
"54081","2","10","71","0","2015","A","",29,1148,39412493,0,0,660,34326,"",1.78,1.09,0.91,0.00,0.00,0.84,0.84,"",0,0.0,53,4.8,2881171,7.9,0,0.0,0,0.0,19,3.0,972,2.9
"54081","3","10","71","0","2015","A","",63,2615,107123007,2615791,49001,788,40964,"",1.59,0.81,0.96,0.57,1.02,1.18,1.18,"",-1,-1.6,23,0.9,1882748,1.8,35992,1.4,-4081,-7.7,7,0.9,369,0.9
"54081","5","10","71","0","2015","A","",2093,26794,984142579,323208053,8712255,706,36730,"",0.96,0.98,0.93,1.01,1.00,0.95,0.95,"",11,0.5,-687,-2.5,-37968578,-3.7,-9984675,-3.0,-585600,-6.3,-9,-1.3,-463,-1.2
"54083","0","10","70","0","2015","A","",835,11448,371832425,101985165,2837915,625,32481,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-0.8,-7,-0.1,6677470,1.8,1051967,1.0,-179588,-6.0,12,2.0,604,1.9
"54083","1","10","71","0","2015","A","",28,158,9407776,0,0,1144,59511,"",5.25,0.70,0.87,0.00,0.00,1.24,1.25,"",-1,-3.4,-10,-6.0,-302687,-3.1,0,0.0,0,0.0,32,2.9,1711,3.0
"54083","2","10","71","0","2015","A","",24,917,34482612,55770,1952,723,37617,"",3.97,2.45,2.68,0.09,0.90,1.10,1.10,"",1,4.3,-47,-4.9,-810201,-2.3,-20316,-26.7,-711,-26.7,19,2.7,1006,2.7
"54083","3","10","71","0","2015","A","",43,953,34384546,2629030,50130,694,36077,"",2.91,0.84,1.04,1.84,3.23,1.24,1.24,"",0,0.0,-9,-0.9,192484,0.6,153588,6.2,2012,4.2,10,1.5,525,1.5
"54083","5","10","71","0","2015","A","",741,9420,293557491,99300365,2785833,599,31163,"",0.92,0.97,0.93,0.99,0.99,0.96,0.96,"",-6,-0.8,58,0.6,7597874,2.7,918695,0.9,-180889,-6.1,12,2.0,617,2.0
"54085","0","10","70","0","2015","A","",246,3309,124440735,36195842,1546275,723,37608,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.8,-33,-1.0,-6233557,-4.8,1019883,2.9,253973,19.7,-29,-3.9,-1497,-3.8
"54085","1","10","71","0","2015","A","",8,25,1050214,0,0,805,41869,"",5.09,0.38,0.29,0.00,0.00,0.76,0.76,"",0,0.0,-2,-7.4,-38516,-3.5,0,0.0,0,0.0,30,3.9,1546,3.8
"54085","2","10","71","0","2015","A","",8,116,3079893,0,0,511,26551,"",4.49,1.07,0.72,0.00,0.00,0.67,0.67,"",0,0.0,-8,-6.5,-55857,-1.8,0,0.0,0,0.0,24,4.9,1246,4.9
"54085","3","10","71","0","2015","A","",20,389,12199615,206991,3419,603,31368,"",4.59,1.18,1.10,0.41,0.40,0.93,0.93,"",0,0.0,17,4.6,399249,3.4,-3907,-1.9,-68,-2.0,-8,-1.3,-389,-1.2
"54085","5","10","71","0","2015","A","",210,2779,108111013,35988851,1542856,748,38904,"",0.88,0.99,1.03,1.01,1.00,1.04,1.04,"",2,1.0,-40,-1.4,-6538433,-5.7,1023790,2.9,254041,19.7,-34,-4.3,-1764,-4.3
"54087","0","10","70","0","2015","A","",307,2968,99569828,25703938,787103,645,33549,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.0,-104,-3.4,-4494251,-4.3,-906646,-3.4,-73204,-8.5,-6,-0.9,-325,-1.0
"54087","1","10","71","0","2015","A","",9,27,1070902,0,0,767,39909,"",4.59,0.46,0.37,0.00,0.00,0.81,0.81,"",0,0.0,1,3.8,98359,10.1,0,0.0,0,0.0,57,8.0,2977,8.1
"54087","2","10","71","0","2015","A","",12,110,3517551,0,0,618,32124,"",5.39,1.13,1.02,0.00,0.00,0.91,0.91,"",0,0.0,1,0.9,-5945,-0.2,0,0.0,0,0.0,-2,-0.3,-128,-0.4
"54087","3","10","71","0","2015","A","",22,467,16040004,110640,1831,660,34329,"",4.05,1.58,1.80,0.31,0.43,1.14,1.14,"",0,0.0,-16,-3.3,-214732,-1.3,2273,2.1,45,2.5,13,2.0,664,2.0
"54087","5","10","71","0","2015","A","",264,2364,78941371,25593298,785272,642,33388,"",0.89,0.94,0.94,1.02,1.00,1.00,1.00,"",-4,-1.5,-90,-3.7,-4371933,-5.2,-908919,-3.4,-73249,-8.5,-11,-1.7,-567,-1.7
"54089","0","10","70","0","2015","A","",204,2228,67936157,18078311,510165,586,30498,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.0,101,4.7,5492345,8.8,1874700,11.6,115321,29.2,21,3.7,1136,3.9
"54089","1","10","71","0","2015","A","",10,35,1850378,0,0,1026,53376,"",7.68,0.79,0.94,0.00,0.00,1.19,1.19,"",-1,-9.1,-9,-20.5,-235437,-11.3,0,0.0,0,0.0,111,12.1,5791,12.2
"54089","2","10","71","0","2015","A","",7,254,6160377,0,0,467,24261,"",4.74,3.48,2.62,0.00,0.00,0.75,0.75,"",0,0.0,-2,-0.8,185309,3.1,0,0.0,0,0.0,18,4.0,936,4.0
"54089","3","10","71","0","2015","A","",19,494,13612928,1817545,31676,530,27584,"",5.26,2.23,2.24,7.19,11.35,1.01,1.01,"",0,0.0,31,6.7,281444,2.1,-11632,-0.6,-1795,-5.4,-24,-4.3,-1199,-4.2
"54089","5","10","71","0","2015","A","",168,1446,46312474,16260766,478489,616,32039,"",0.85,0.77,0.80,0.92,0.94,1.05,1.05,"",3,1.8,82,6.0,5261029,12.8,1886332,13.1,117116,32.4,37,6.4,1932,6.4
"54091","0","10","70","0","2015","A","",266,3269,128387263,27573943,705386,755,39277,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.7,6,0.2,4913826,4.0,134964,0.5,-69554,-9.0,27,3.7,1440,3.8
"54091","1","10","71","0","2015","A","",9,45,2270880,0,0,965,50185,"",5.30,0.70,0.61,0.00,0.00,0.87,0.87,"",1,12.5,0,0.0,153551,7.3,0,0.0,0,0.0,50,5.5,2605,5.5
"54091","2","10","71","0","2015","A","",14,239,7598683,0,0,611,31771,"",7.26,2.23,1.71,0.00,0.00,0.77,0.77,"",0,0.0,-8,-3.2,-136687,-1.8,0,0.0,0,0.0,8,1.3,390,1.2
"54091","3","10","71","0","2015","A","",22,817,28038722,1074057,19858,660,34305,"",4.67,2.52,2.45,2.78,5.15,0.97,0.97,"",1,4.8,10,1.2,788647,2.9,26906,2.6,-8068,-28.9,11,1.7,555,1.6
"54091","5","10","71","0","2015","A","",222,2167,90478978,26499886,685528,803,41753,"",0.86,0.78,0.83,0.98,0.98,1.06,1.06,"",-3,-1.3,2,0.1,4108315,4.8,108058,0.4,-61486,-8.2,36,4.7,1857,4.7
"54093","0","10","70","0","2015","A","",215,2713,90744566,24788649,801018,643,33443,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.9,28,1.0,5004444,5.8,-295476,-1.2,-21316,-2.6,29,4.7,1512,4.7
"54093","1","10","71","0","2015","A","",9,47,2829190,0,0,1170,60843,"",6.56,0.88,1.07,0.00,0.00,1.24,1.24,"",0,0.0,1,2.2,232801,9.0,0,0.0,0,0.0,73,6.7,3780,6.6
"54093","2","10","71","0","2015","A","",11,226,6800422,31913,1118,579,30124,"",7.06,2.54,2.17,0.22,1.82,0.85,0.85,"",0,0.0,-13,-5.4,-144919,-2.1,-7315,-18.6,-255,-18.6,19,3.4,1013,3.5
"54093","3","10","71","0","2015","A","",22,333,10230459,755134,13274,591,30745,"",5.78,1.24,1.26,2.18,3.03,1.02,1.02,"",0,0.0,3,0.9,257553,2.6,74533,11.0,-491,-3.6,9,1.5,494,1.6
"54093","5","10","71","0","2015","A","",173,2108,70884495,24001602,786626,647,33620,"",0.83,0.92,0.92,0.99,0.99,1.01,1.01,"",4,2.4,37,1.8,4659009,7.0,-362694,-1.5,-20570,-2.5,32,5.2,1649,5.2
"54095","0","10","70","0","2015","A","",150,2366,105550654,22910387,692952,858,44616,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-3.2,46,2.0,3604837,3.5,-370369,-1.6,-10219,-1.5,13,1.5,672,1.5
"54095","1","10","71","0","2015","A","",5,15,707457,0,0,882,45889,"",5.22,0.32,0.23,0.00,0.00,0.70,0.70,"",0,0.0,-2,-11.8,32423,4.8,0,0.0,0,0.0,111,14.4,5788,14.4
"54095","2","10","71","0","2015","A","",6,43,1125514,0,0,504,26226,"",5.52,0.56,0.31,0.00,0.00,0.56,0.56,"",0,0.0,1,2.4,-8424,-0.7,0,0.0,0,0.0,-15,-2.9,-773,-2.9
"54095","3","10","71","0","2015","A","",19,510,18947603,85664,2133,714,37140,"",7.15,2.17,2.01,0.27,0.56,0.93,0.93,"",-1,-5.0,32,6.7,1155609,6.5,-7062,-7.6,208,10.8,-2,-0.3,-101,-0.3
"54095","5","10","71","0","2015","A","",120,1797,84770080,22824723,690819,907,47167,"",0.83,0.90,0.95,1.02,1.00,1.06,1.06,"",-4,-3.2,14,0.8,2425229,2.9,-363307,-1.6,-10427,-1.5,19,2.1,992,2.1
"54097","0","10","70","0","2015","A","",669,7609,276083432,72964196,2357851,698,36286,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.1,-85,-1.1,-460348,-0.2,-425007,-0.6,-44263,-1.8,7,1.0,342,1.0
"54097","1","10","71","0","2015","A","",7,110,6256366,0,0,1093,56833,"",1.64,0.73,0.78,0.00,0.00,1.06,1.06,"",0,0.0,-10,-8.3,-90687,-1.4,0,0.0,0,0.0,74,7.3,3867,7.3
"54097","2","10","71","0","2015","A","",12,191,6866912,126221,4417,693,36015,"",2.48,0.77,0.72,0.30,2.44,0.94,0.94,"",0,0.0,-4,-2.1,68086,1.0,-18900,-13.0,-662,-13.0,22,3.3,1104,3.2
"54097","3","10","71","0","2015","A","",33,975,33134504,604637,11493,654,33999,"",2.79,1.29,1.34,0.59,0.89,1.04,1.04,"",0,0.0,9,0.9,728478,2.2,-7536,-1.2,-753,-6.1,9,1.4,441,1.3
